,0,1
762,17445547.725226544,8971435.637675181
763,13207569.158572808,33360053.814403098
764,7312277.019481892,7780474.879754236
765,6164816.652658239,25052382.1797475
766,3943777.653058431,2194817.6481692796
767,14120592.562564233,2018979.9776379685
768,14801013.004572509,24648221.660087027
769,12041300.057245238,7846004.806423579
770,3160045.756310197,13087263.24886438
771,15914168.34063415,3287702.7638434614
772,4049274.6568470583,2284018.9180480447
773,12377434.050344434,17039212.640566424
774,11828495.916244455,3299611.0774105387
775,5422843.783266433,14723402.347229518
776,3746822.8242911785,5334473.893005239
777,1863885.0094356108,2614746.992142116
778,5884715.837389618,9357183.838947747
779,6831028.839475363,6284877.41021966
780,12143493.738187524,4214948.400944822
781,2212657.344997984,11498321.10905095
782,5429707.524714047,17089892.00632888
783,9572078.090682719,2523111.2075461796
784,10352630.524407629,18259834.63700547
785,17704165.292608798,3914122.667218127
786,2395390.579905348,2612104.0290803225
787,15560169.022735009,29333994.113064017
788,13144981.400538422,10668152.960305557
789,8348626.366090492,8796186.46261715
790,15476480.041062403,5703585.618495417
791,2576102.210924137,13556844.817612717
792,2404298.4950357503,1880694.8791190994
793,27110817.253077835,4389796.149121859
794,16529810.295391116,2684075.368913794
795,39865234.657386646,15730619.006639043
796,14575122.856998734,20682918.30984635
797,4489296.836288868,13290852.611361533
798,5456906.644450639,10019087.235007225
799,8505546.422838034,41065458.620082915
800,2117809.8415058115,13604243.05902004
801,5038008.497710564,15798185.03063036
802,24779721.839736294,26637087.100869313
803,4938651.722428182,6403940.729290263
804,16390847.025415292,2547672.8353331564
805,27496405.652101412,2975438.208993139
806,7476215.201971565,14639980.204826033
807,3853499.43578662,14280699.14252121
808,3425102.10438867,4216367.05804631
809,2707947.0726755247,5851303.924067643
810,14358587.44328348,37113975.57590548
811,4758205.07493713,28053169.874345753
812,5849007.424054234,8586541.419982772
813,2002499.8897344624,11911630.50423274
814,12640686.823579464,27597486.71058545
815,15581413.222598016,7652191.26701704
816,12293923.340850493,23919294.182992063
817,3703564.220666386,14905277.424871696
818,2740612.9645035584,6819632.024730472
819,26628136.807460107,16239426.819406051
820,2491442.9464938426,16151909.862041395
821,8503354.92440193,28312035.142354663
822,11588337.879052194,25732561.80939586
823,14550881.300616566,12643849.343118394
824,8382068.036484838,9861182.35926126
825,8213727.148258158,3562936.696436425
826,3737825.5074130367,17072355.31488808
827,18262371.804609712,11621704.454434784
828,13178402.666547235,12046285.868580122
829,4102668.442067261,13240135.40515453
830,12049546.88648593,2221577.3592824396
831,7888468.538426744,2558630.810488088
832,27102873.216688663,10235276.027428629
833,13096241.697418598,9730735.764391731
834,3108416.21539788,1978415.7452403272
835,2050919.2822073763,12062304.910112882
836,9128880.895828322,2214396.314605214
837,2545410.8103720117,4004577.094975335
838,3923153.2960041277,17587324.893731225
839,2052877.8349047552,2097469.73922281
840,2073135.0937117636,2069564.2383596057
841,5711040.458418638,4045261.9367994526
842,14318034.88205695,9731904.686007064
843,3651262.081754745,11362877.97153467
844,21119723.71974535,8355256.286196155
845,4183972.3616477703,5705435.117176506
846,10044247.677683637,17291934.35441608
847,27194995.913148254,13297137.54273761
848,2685453.35965793,19915766.40064202
849,2250900.760238836,2300097.4197177817
850,2018223.0844930534,37315213.177452706
851,12114486.30859683,15612378.073791308
852,10912439.816323588,3884649.99475044
853,9314010.293645646,9197247.709907085
854,37190702.90128143,6273577.7719693985
855,12086073.292235283,16124584.31849273
856,13438056.545437314,23856056.938732915
857,5481916.666594623,31593352.801637378
858,2261397.010531498,4042264.096269317
859,15671260.25954622,34761366.95735437
860,38744305.69488078,2510649.4938157354
861,16469764.82629767,9605332.659354428
862,41479820.744980276,2132636.7736879275
863,10239040.350284679,5787296.010915865
864,2668227.6780453753,12030301.369471693
865,24036090.050844226,14729409.687466295
866,4697864.386173925,21106916.17760646
867,9199602.681921978,10596486.7003669
868,2634593.8675334994,21885607.850377675
869,2129296.0313950297,10277630.56986711
870,4437972.880491718,30051152.28432949
871,9947538.068639278,13689068.808644993
872,4084295.371241648,15364081.189319586
873,14909927.127336072,2444323.32087845
874,12353531.980145516,18526394.94525422
875,2316737.5813857596,17218170.907508217
876,10307628.213437093,15990243.972580217
877,21211277.743509598,2490722.1065239445
878,27478371.239159275,7426088.231407052
879,14421908.84895034,8409455.194660893
880,6529123.136818529,1974622.0567767492
881,2451641.5449415953,2164704.378933021
882,14785606.545750506,9309929.312522551
883,31093871.380748216,4131590.8102890695
884,2504179.966906066,9296742.330971014
885,9712687.893076662,9072922.670565858
886,2736551.1915680394,2477498.054474455
887,8439115.99311941,18083281.977475166
888,2422444.484983601,5767988.550098852
889,9318760.846687287,4455268.957356289
890,9970082.482200816,14415819.488051785
891,4206430.337105003,18273758.910337634
892,29808537.2484645,5257917.098360554
893,5140721.945005347,12153493.402883904
894,5278943.515940221,28198969.455230918
895,12288582.47994639,10812369.155779872
896,13295383.547538852,20172806.260403708
897,31843384.66632369,9560260.576438371
898,27370454.40392441,2330615.5289970357
899,14925310.359321559,18684734.48045037
900,4420574.694917969,14086764.643713703
901,15778670.22675398,2697210.110676822
902,7876994.16294855,8186167.612546473
903,17487268.779703625,15347117.471034406
904,9916197.6543211,3424299.7888641013
905,31867941.184153464,2305964.2835724982
906,13792250.219187194,11741121.725108853
907,1889460.4065190973,11623622.57630904
908,2412625.418317488,2346794.5234438134
909,12752596.431124192,38911206.02562791
910,2037581.2198404935,8489093.170667259
911,15439929.116746135,2325516.5532251922
912,11471908.138692308,10582337.06108242
913,2508008.6801943956,2670891.9057320524
914,3474426.34643748,9869891.160386866
915,9793050.738029486,7198994.20588512
916,2049776.8595576177,15853099.535275154
917,2050727.3326848112,37726260.1657878
918,2160050.2117480836,12327076.05924498
919,12012484.174789378,33056745.864456512
920,15212257.513627818,2988425.5297886403
921,12919627.605268668,2822714.6564939353
922,2063414.4684091038,12827912.591992218
923,12001241.332666168,18297325.60538023
924,4445571.479039238,1988356.1924639249
925,18852113.523944963,2880340.946234794
926,30280482.731589574,9052204.963826528
927,4794970.235000851,9377694.710038472
928,2540843.1891666558,2296066.336783049
929,7645113.161489502,2113184.2198862573
930,35820494.08085591,11052927.973693449
931,13256585.330001688,1764042.8999947198
932,3197109.064363812,36913679.40442188
933,3437251.737750065,1897910.6456222974
934,5927493.45758921,16927475.40876426
935,25428339.58244437,5278785.615118631
936,7771015.813287218,13406085.127869671
937,19505172.474600088,12416299.837857237
938,22669701.882608242,30965997.972455677
939,2328178.9163304465,19140602.606759276
940,9193961.249030098,26253982.919955675
941,3360766.953273928,14010331.010511981
942,36586181.80207497,1890519.9113708003
943,7819088.778356816,5848884.957482549
944,15853030.686718868,2899304.8066328345
945,35295237.70235568,11313144.23218154
946,3393681.6524140844,9474128.930709902
947,12914243.086665202,13033500.763372628
948,8253592.046906039,5478244.578789044
949,13760640.829045026,9677825.659594005
950,7239282.569019876,12510804.350639595
951,18454747.202439427,4229894.4750982635
952,3882465.585148539,10882379.772278944
953,14137521.659775192,13106256.332465587
954,2175244.7548741493,8542249.606949994
955,11994864.9210289,5142736.802662713
956,2124108.47771674,17956290.626499236
957,3517145.9079319905,24997319.18160125
958,14990623.15277521,9153044.228250772
959,11971719.567738079,15744634.160335902
960,2852404.731282883,17339980.180405345
961,2917554.3821825413,16870452.86909528
962,3701785.2344409944,9959777.74891861
963,18193035.725808665,28586668.37545704
964,12153225.372013396,4337098.902000192
965,2805997.2655152464,16034855.394252637
966,40059905.50385713,2365341.240350291
967,10255746.564332902,22496654.517053053
968,6991810.381813823,9544730.305472046
969,8648981.578004392,3424304.473233181
970,8938248.39735056,16981619.243451223
971,8375416.172088994,9145734.989926277
972,7103416.556121839,2049304.089073967
973,2650123.463305218,13956705.972302373
974,10769137.390470034,19073275.83082717
975,10124482.31027372,36781924.96360976
976,16849284.763579752,9299068.900450327
977,2190165.0561934765,10394656.917466074
978,25100679.15062721,6393142.001402842
979,6525867.253401305,24796460.110705014
980,13866144.796454012,12661529.188970562
981,7896697.648154777,2230289.329825899
982,5764260.971884499,2308808.6075302633
983,10172658.946455248,35224067.66974798
984,14795944.757984903,7518355.169305192
985,3125902.078881554,5820866.8400419345
986,14236967.402580563,38558785.67056808
987,9639607.5689077,2134800.57875862
988,16234284.494281182,2166294.774945319
989,5462183.580100897,2197956.08784003
990,17040172.274970293,15783095.895140847
991,2686968.3822550606,10225247.91643469
992,25962240.55867669,2024746.1132828777
993,11739185.447655417,10658659.036711017
994,13373345.544299103,29403488.603655577
995,2806153.7792633157,15209758.532926545
996,3473099.3751672027,41566432.96295231
997,3665104.797586147,32251732.374555722
998,2539029.140411106,14985810.436011618
999,27289032.20471835,2182640.2489427566
1000,5491594.4286717335,6255438.898274464
1001,4230099.486134142,4531999.164392941
1002,3063998.134378216,13558703.13298183
1003,17576362.968945365,1999621.6003744404
1004,12266056.396214882,12268941.252019677
1005,2710451.024828723,13592371.039647743
1006,16621189.290746244,10829022.614484709
1007,37901353.58987125,11611795.174314704
1008,6262298.85956764,18240788.747411128
1009,1902047.2145873255,16417142.769920737
1010,5358317.996821772,6669838.594606759
1011,16722353.762991069,3909342.600103367
1012,5664168.057382967,7921448.568199014
1013,18068592.58386372,2650796.9740251866
1014,12425709.926571093,3131684.7512809387
1015,24471131.141775098,11420412.007028809
1016,12250594.19391396,3417151.5648558014
1017,14181481.731384074,4688767.265836229
1018,6124368.079525649,3590176.927705723
1019,19400900.93310993,18268514.787484854
1020,2410899.430033403,20571206.583246462
1021,10973024.049703168,14535563.987545505
1022,2355839.855025738,9126556.89556163
1023,5288585.096896113,10160937.341270134
1024,2717198.1993308603,26604820.824660294
1025,13516788.202261984,2058181.7315057311
1026,28120152.579343524,14009730.354075614
1027,5842902.062009967,4363122.92734453
1028,5644190.957129345,18595967.62888065
1029,7729588.381180688,33557136.8261581
1030,27440217.81299684,12595139.011742061
1031,2771846.7675766097,31046736.628851186
1032,3136514.3937393064,9389099.618901905
1033,2611369.039814515,3255393.2760496256
1034,4607590.650775377,7259708.8619164815
1035,4385613.293180881,3145650.6630929215
1036,15006807.75668459,20334418.048016287
1037,29781802.297312226,4327007.239718911
1038,12878629.571849572,10897432.411587538
1039,6320600.468067288,4495956.0867933985
1040,6106249.64713576,14230088.339616608
1041,16075871.180235554,9766020.290587433
1042,2074546.591322925,29329835.21623756
1043,22574041.45563431,20174671.916339785
1044,6998121.027239999,29461743.259867743
1045,10982307.308534918,7241703.563068641
1046,3541587.737715576,24401415.850493025
1047,11851576.830028553,14529353.404017095
1048,8749576.189842317,8562887.167147964
1049,12636735.378324669,20348266.43042252
1050,16634495.684841882,11914279.170425678
1051,18403662.55791037,14523596.56524852
1052,35062855.37071789,13140768.930993175
1053,34476690.889836505,3877649.42975416
1054,2540044.0170936156,11033345.780861063
1055,11545764.7739041,29490904.35610228
1056,5935544.315870424,38383398.76069533
1057,8831962.574887047,13243701.53042577
1058,17397637.574802082,15519555.355518607
1059,8961144.13146719,12760101.835464744
1060,12041365.399842784,2530521.9467079793
1061,7523968.721833412,2009465.7275062127
1062,20041095.284162734,14650762.923831258
1063,2189374.237269847,5198940.246085828
1064,9031857.816900406,13800542.42034779
1065,5112445.027533318,13350211.77249573
1066,33933467.28161324,10776369.46685571
1067,11871006.269244043,2985240.9311094065
1068,2803327.2977413116,4018048.1044113142
1069,7469608.317522771,2640529.4306547684
1070,12691281.404373784,10014235.242102431
1071,2115964.3687766856,2619550.5138390744
1072,2124905.726541549,8720039.513601284
1073,2759689.738520067,11195021.811628768
1074,12146358.25651885,22346486.067385107
1075,7784680.253330206,12067057.567118065
1076,19409019.873001292,4264059.5183649715
1077,15414719.36271658,3884488.259984247
1078,29545965.528597586,17918441.68054977
1079,7378075.155595316,6133500.929249028
1080,10901664.408547817,3225625.8856361774
1081,1997743.3244132944,12275498.984807756
1082,9477699.797925053,21676139.197430443
1083,2802609.827674551,5958236.341694681
1084,2922175.724748146,15035401.341845004
1085,7834814.85527477,2486789.781526548
1086,9012788.779738428,27771902.142802637
1087,4813951.112373012,16436933.942710409
1088,2339202.6373710865,3769386.792264236
1089,11355201.536045177,7118484.023365473
1090,4400008.364110098,3989896.6385553177
1091,9611123.935937183,2069730.7194808612
1092,14616054.212646088,2187706.415578436
1093,2237935.439996915,2292034.9626909746
1094,10992970.96257451,50633650.24399736
1095,20684770.074156933,11152829.99060911
1096,33712592.508615464,12463876.796963539
1097,2191778.3396999454,12288575.981980722
1098,4915911.299236624,4514125.929706647
1099,6596463.7389751775,5427419.98503826
1100,14591601.711731277,3323873.0556276185
1101,2158983.7548321625,10037739.022934563
1102,35510683.349413425,9032205.400099413
1103,2306815.8224404687,6676807.748316054
1104,3951172.298898795,14114612.21771559
1105,14585328.671046982,3061258.366759563
1106,5935649.673135592,23747704.329064045
1107,3525292.8342226185,29918917.396352336
1108,21476904.432363745,21655632.909741044
1109,14900842.623405408,2773196.1879302287
1110,16285287.643557005,4016353.1874744087
1111,3406305.8323659045,8673044.303092666
1112,14491007.066535318,9650074.184387391
1113,10229823.241898075,1993906.3229033188
1114,39799573.19908471,5155631.291227515
1115,2342292.4870367227,4319276.299482889
1116,2190427.2464544093,27969323.019984797
1117,9686660.683256002,5797491.41672301
1118,3642244.941628205,33865219.596881114
1119,3994630.2297706134,2057404.139331101
1120,36528059.47975515,2356361.7103646076
1121,2035425.1609528095,2214126.2738264957
1122,11200607.513029668,11545374.626632208
1123,23780923.116217487,32487120.543395467
1124,3408490.8202544437,11612456.899209658
1125,16515823.126062604,16567103.956603957
1126,2018904.1046954596,5252380.431961594
1127,2155636.3060437916,32940376.136287406
1128,12223115.973487234,4846536.615736177
1129,20793360.691661306,5882463.530008287
1130,5197362.94664848,1896844.3370266797
1131,13975946.82335275,12222658.680326669
1132,15634018.365124205,2204851.936556655
1133,2324962.586638435,18285614.494788654
1134,11179783.736656176,3627115.1612794506
1135,4385524.292162292,9094629.79782165
1136,6721734.759165408,8414540.905252824
1137,9686188.580173893,17255097.257688727
1138,2725800.1636967007,38107457.91241778
1139,2174297.813185416,2049335.732051138
1140,2232846.032959561,9409459.263421245
1141,25247106.654784467,15525838.238394104
1142,8336757.406474063,15116089.735381138
1143,5757542.017945914,13347322.550443692
1144,4204665.613828515,2940893.681867411
1145,17809029.65171395,12485416.72898682
1146,5878498.553025066,17525790.892176032
1147,7085772.989141222,15192933.098702962
1148,8024478.709949341,2391057.956365699
1149,13698082.694202008,11920722.77138176
1150,8199543.0448281225,13484352.468203768
1151,1987678.1071002586,4493775.455931428
1152,5936697.50718645,27787929.652039517
1153,13391331.169612616,29589314.330665346
1154,16488558.078474186,7170173.425232213
1155,7916257.020826681,8014422.79993948
1156,12934968.024478182,13867674.357007273
1157,14956358.840543913,2016434.2664390637
1158,6266708.344221726,2572846.4244284593
1159,2790255.3179890816,11418638.308062734
1160,17585868.20687805,9734594.38285063
1161,2708669.9651768105,2421021.882712331
1162,2160685.729675964,3852069.4481414338
1163,2252775.8487235154,9225368.543221658
1164,25516986.52548432,3288248.3149335887
1165,28304817.13269395,32173945.916781515
1166,10510492.19636291,6430445.370965829
1167,14358060.79828028,5040662.519734052
1168,2317666.7903374135,1997640.3612534432
1169,6992334.775758406,33100492.638279017
1170,4167217.1273171226,2087185.5464214282
1171,2075421.37130621,2957262.2682738616
1172,12032536.326147795,24730885.86745789
1173,4883690.464861695,15446197.737208875
1174,13737629.80609239,9645488.839906907
1175,2134569.1966986866,12338662.035618028
1176,15244075.305264117,11909449.877707783
1177,12264880.415190756,32161666.484346565
1178,6919296.853094445,13940968.751367819
1179,9227263.944642186,26908518.025542885
1180,27057564.55640884,3043046.776224948
1181,8178731.7127249725,20406623.099839207
1182,2903218.308572158,28988726.719359897
1183,5567053.1908361185,12503568.986059323
1184,2663606.877921714,2081797.232089782
1185,9060171.315350145,3914673.444092414
1186,6110756.359618794,2276370.2538501136
1187,11526643.5400946,8281943.989791802
1188,9564132.518603945,11867198.78652271
1189,2069258.0645285682,5512134.463843752
1190,5670522.32849806,8272872.678611094
1191,15393072.688226389,2705058.945711143
1192,5731544.233520544,6394688.079147137
1193,24057790.81587665,9091667.995259404
1194,2084565.179532694,23582732.675138585
1195,26555987.30063069,2736974.8957577962
1196,6727158.994395275,30924145.612251386
1197,19174428.478201978,11707219.128312768
1198,2977387.193810866,29419380.43306196
1199,11026035.028866636,14855870.121878365
1200,11053736.0788679,3823220.0001371494
1201,17995014.276267834,17286294.550256275
1202,5981330.057417931,32462421.593183417
1203,12206090.922146799,13578857.540754873
1204,14867183.150376128,4526779.543806743
1205,3650879.4449963593,33234590.46102725
1206,20549313.268974748,8020406.302811156
1207,2639610.0970631368,15593466.916363422
1208,11054053.367602497,31785056.57016382
1209,14461804.488627903,18273025.479756523
1210,8390836.558791546,2006787.7927427166
1211,9510918.850582235,14750768.95643239
1212,14559108.89225002,12963111.242075851
1213,12694108.641701877,4215390.880386716
1214,37243420.62312239,11772209.299055196
1215,11398341.09928942,19171795.899729855
1216,17736497.918682277,11885452.025586097
1217,3240861.2131462567,17313646.01955757
1218,41396364.95088094,3634067.6809170013
1219,12745929.317040885,2153011.4599345834
1220,3432035.0263706124,22948570.780404944
1221,26722766.820292123,8851575.951816428
1222,15282415.295774357,13696695.536673121
1223,10945340.726272197,17615289.65270635
1224,14251449.015330236,4570169.484706011
1225,5161724.113257038,4599967.067469804
1226,8235346.403809363,2475982.3486960786
1227,10925360.144003898,12565656.762089664
1228,16278693.122920144,11369639.147524975
1229,2170128.650420881,2707863.273268243
1230,3352257.580397932,19621963.19722286
1231,11768064.354219288,17044688.863080144
1232,2280329.056146846,6080183.711873047
1233,3359753.128238269,2116143.42828676
1234,11263544.39844261,14512800.785048557
1235,31083077.85587619,5437722.206608737
1236,2240732.014994863,3211693.872180287
1237,5139073.529295846,10606816.033208981
1238,20804188.82754051,8154488.407235521
1239,10486036.918073157,4612921.486030569
1240,2842639.7382246014,13040730.649276681
1241,8959204.811705396,4692512.970296661
1242,8433799.139619041,9501158.914722506
1243,3164350.160665222,18391222.6051694
1244,14896960.325754415,12789791.443422819
1245,1797962.3649362288,7599023.59625571
1246,6692583.909984358,4260041.892537212
1247,12503894.23013614,8344825.933684772
1248,10680640.069613952,16412609.696881888
1249,2483326.4954100884,6049436.374808994
1250,2196347.975680215,3131215.0528197587
1251,1949737.6312956125,16800729.10978275
1252,2007431.8496997333,6150681.430283713
1253,9377720.198865125,5961764.981501355
1254,2542491.845068016,2145062.089180644
1255,2657459.853686523,35867259.81418515
1256,15328096.007811164,1988644.5758859825
1257,6770046.951723724,20407120.411030818
1258,33046805.53187671,4476919.522763712
1259,24268262.730652433,4788135.816299181
1260,5589277.200375785,3067866.1134889508
1261,2312882.6752560423,3214126.7817131467
1262,3915783.5569694894,21261150.427182518
1263,4450045.147216718,13761607.34187013
1264,26684892.146990694,6273758.927062579
1265,2047706.2508761766,11316110.244408185
1266,16035211.643613106,3289449.762148632
1267,11489199.092119355,14465178.308630819
1268,6026949.441097543,13186285.2809001
1269,14772556.723815566,10562068.140945133
1270,14338472.448606223,9396689.453261234
1271,34582906.85712456,4972714.752870479
1272,32344032.575890522,17080236.272722173
1273,2283081.3297027117,14841554.333868861
1274,15046418.706479462,2167629.093037868
1275,28040798.31423587,15065910.403298883
1276,9949541.661307117,4080525.067431972
1277,20324427.53111927,3868690.3817084143
1278,5244195.284256295,14471768.663686795
1279,3973325.8087673774,4407059.288014491
1280,2099148.8433632734,12854023.793814354
1281,32847099.2617315,5112596.49379397
1282,31258357.65228927,4932168.482209895
1283,6058706.565840516,5487246.039300428
1284,9414544.093378175,6373798.3024202045
1285,2036114.965091732,17159187.12977465
1286,14256774.143336376,45128470.98639796
1287,14077498.460147,5033029.482043535
1288,12105248.177867556,4210254.382480089
1289,14419887.443621838,18796801.838812575
1290,8216618.549404783,4548382.078243745
1291,2222459.941366391,14532253.669820923
1292,8442203.676872268,16040491.927703986
1293,10717098.222861534,21581584.96564605
1294,2823620.579014765,3113778.242262876
1295,32627637.532086782,8313886.054840064
1296,5070592.995603579,5757945.541031956
1297,4348478.135813627,3625241.1345269494
1298,2332498.0893706298,13910117.21944807
1299,2607393.7328551468,2348544.2935172752
1300,13343928.93307286,8906766.736709636
1301,8033819.431666209,8597105.08892968
1302,4764717.3627781905,4865894.715680686
1303,3066791.100252382,2406496.9496437362
1304,9224617.368846586,24398230.120063208
1305,12019189.591544181,2389734.786659506
1306,11426538.631305134,26185257.722703993
1307,2136068.091795825,5276485.877836515
1308,34994731.150296256,3218710.7943353
1309,3340088.0209629047,10571732.401079178
1310,18163758.013410255,11115803.220208135
1311,30119776.07973829,9572763.129400838
1312,5623053.364926062,3512944.95333432
1313,11402401.283504914,2209983.01181268
1314,3909488.6807646872,1965886.6492167113
1315,2082237.6401196036,35678165.24415818
1316,2197305.0319774197,13044110.698789367
1317,2476062.1487643905,8048106.244921218
1318,2838998.443563031,2198808.459219411
1319,14720925.924758332,7756270.937240934
1320,18100344.233948477,14300749.959355861
1321,18477917.198193215,9209641.23890107
1322,6753279.792048514,2711752.6492742295
1323,16698960.224369975,18164483.8217992
1324,12741220.080454467,8745991.224895624
1325,14303055.84483597,2414489.351427408
1326,6734206.225276338,6453375.564987755
1327,6886180.805706895,14592606.869496774
1328,21234659.669185,2465983.5791359614
1329,7649410.940983056,12646373.955887243
1330,2059972.58144232,15562505.505416501
1331,13362209.823431402,7488382.960708136
1332,28755395.007465642,6919913.784652619
1333,6943916.400005449,13767920.54003045
1334,12139322.354993697,37180298.33360136
1335,28476098.122035533,4493783.233686443
1336,29463960.0012911,12335713.511242116
1337,3594846.2962488914,18042260.01535496
1338,18680246.791690905,12268889.123602493
1339,13105125.958465401,12138249.63584011
1340,21069401.411396805,5844733.1525179725
1341,4904417.208207146,14750072.988827711
1342,8340342.465617671,4963367.336205019
1343,2590718.011333058,2186012.3970661573
1344,2404889.2382282736,24977329.838145763
1345,11861182.255088657,3171337.468844435
1346,8156741.857456771,8187468.678893236
1347,30095702.730963457,11510406.200062003
1348,3965345.1122918855,6804050.303963842
1349,8736694.572282352,31708151.458552632
1350,9536591.866769636,12012664.256799288
1351,2201358.241189126,6160011.764914285
1352,20132609.42798551,18159231.32716596
1353,30181827.117411748,5701657.601437132
1354,13056205.381319473,9398807.253771244
1355,14429494.573898403,42777361.362246744
1356,13614957.358153282,26205484.762595415
1357,9264155.244275445,9072009.012737403
1358,8073056.555197834,12773609.760936603
1359,15804431.29440614,25954542.05381911
1360,11077370.357555345,4005283.0480422005
1361,5273934.498770667,17157989.172115132
1362,27329707.73721626,10672751.165517958
1363,4277873.402890966,2671040.4087146088
1364,7245046.924372864,20849617.197083697
1365,2514834.998953289,2485951.153158179
1366,2153032.039077051,16021539.636380292
1367,16846697.896604337,16401377.142071925
1368,7903166.383646346,2092599.1810376253
1369,5804980.00659965,13515012.311595932
1370,8070865.437914704,5480559.024172515
1371,2434606.800471576,2111102.226066849
1372,3911356.1894265595,12478273.30043985
1373,13023358.616748868,14439706.682778252
1374,3772270.950514222,27445902.24542427
1375,2261165.211497974,8529221.431146704
1376,8751783.850478606,45633389.47551432
1377,13336945.515689995,27675875.090296198
1378,2926188.524458184,6369817.74812212
1379,9102810.532942073,21612244.0243166
1380,25177983.791091543,2676978.1908673337
1381,2827632.7034337563,15778944.041576289
1382,4143615.3165184306,2065814.453904088
1383,36443534.00771599,34613819.44088147
1384,18614130.531506237,23579403.567844015
1385,12664508.545650592,24721865.260662794
1386,24825709.79932932,8707729.256198915
1387,16339776.166233333,10770858.806744475
1388,2240653.869687,12353485.79612674
1389,15224268.487353299,37180479.16746982
1390,12082126.987894608,4111909.9792307927
1391,16682849.25771931,13904499.657981724
1392,2080546.2794949147,29812242.59337836
1393,10439108.832308037,13306158.945423111
1394,4585781.204069034,6630079.846246307
1395,30520071.583252218,12137465.232167918
1396,8326179.801011592,2275741.7534234286
1397,12424583.689192317,6572601.472890405
1398,9831189.166092621,7325786.266740057
1399,12280886.89668559,9718129.370096521
1400,10422921.967288703,3023668.532827729
1401,3149408.6420736318,14861325.845411705
1402,13016141.289096694,6456595.30505606
1403,7569902.414661055,38531220.875272706
1404,15645354.459684169,11252834.791986328
1405,6258674.928152951,5434671.692546575
1406,18315878.29425093,7822907.250089042
1407,3374453.731576254,16299537.01786059
1408,3301646.7176892026,2845886.833934076
1409,10316281.710580157,10842090.359985556
1410,8065596.624020644,9605579.83738754
1411,32940501.957768694,10316174.0757703
1412,13163146.115011945,2292595.1856146846
1413,29317217.978752337,29541695.168076076
1414,10244606.685334317,27348255.913361873
1415,2870891.5901868665,2340987.0797672872
1416,18198642.901695255,3100914.2240755004
1417,2081163.7653099496,37709163.413202316
1418,6626104.837421652,2069896.5840161706
1419,12953560.074018585,8032360.445640496
1420,3203373.992247206,27029922.590042
1421,17935433.732787285,3846687.389307065
1422,11519151.69495217,13325699.609649418
1423,4048990.6916218996,11457242.12312798
1424,8726617.698190887,3516403.7487344793
1425,12410007.13446099,10469226.959993806
1426,2060844.2327314692,12311128.475563413
1427,2047933.286058998,8880285.220421487
1428,13819730.470810484,33230878.406857025
1429,11599065.516833931,2721639.6411726195
1430,5809086.732905567,27239736.530754462
1431,7821156.517348258,9571933.468856415
1432,12675363.271244813,11222279.827626146
1433,2223814.2689606976,2270609.273916963
1434,17929688.562143784,13805974.306649247
1435,3106794.9079866246,8161049.384961664
1436,8668344.29347639,1892133.2733120737
1437,11525452.162281692,12756449.399526577
1438,22886618.88742128,15067186.379040731
1439,2955835.3827174045,2508804.4431726444
1440,9656854.017405719,20896332.594798956
1441,7562997.297917246,17273621.57927006
1442,3321901.769418054,2143027.5951252156
1443,2590345.801953505,15098344.92796873
1444,2179339.166710995,8851343.934333306
1445,4446695.468635051,16944132.590614066
1446,13778110.48854429,16944058.33998205
1447,6353360.577627409,10392844.87665992
1448,13473787.998045763,11155945.884257762
1449,5305107.321092153,20150419.53387687
1450,16637375.923460815,12254347.959097693
1451,11774722.297874166,7534377.3640022185
1452,26966576.93074767,16060980.108949922
1453,3368446.650910788,5211913.874959545
1454,6329291.278697569,1963087.0640854945
1455,12189394.494185664,9208840.837436225
1456,2037249.659396201,25974208.188510388
1457,4260234.213681332,24429431.190726798
1458,11182514.32680466,1869003.931088012
1459,2542507.508562068,3452001.057599076
1460,11891300.270977803,6711180.82758492
1461,3543083.6949353614,6922072.550963956
1462,17698143.50344627,11984854.054476766
1463,2158222.2817485156,8389847.989500366
1464,11494442.893433923,6240455.425170562
1465,19743839.631514587,5849584.022164933
1466,2016650.9227663411,27883166.272125844
1467,13088797.70690675,2545696.785480303
1468,13435338.464882081,13747955.639732827
1469,2145000.4819707577,7005467.10879699
1470,9902299.495254919,16313458.276628539
1471,6862399.712134052,2499779.7996142777
1472,8750017.069155823,7743337.523830239
1473,12626535.023162749,1997889.3110313432
1474,6997654.013025472,14032050.567668935
1475,33167644.503837664,26773815.41904417
1476,11614951.634327501,2935575.859669936
1477,2018917.4927012688,2179317.6881459868
1478,25695724.40262963,21966425.13219999
1479,26125952.28049543,12928814.44474659
1480,6376419.412987085,32025109.299101934
1481,15289145.155144023,11647566.688130712
1482,27322679.20980245,37767439.520673595
1483,5803611.318971318,6467688.996336601
1484,2215536.696266664,25595967.746081058
1485,2966041.876618559,15338799.701105002
1486,2177810.177788847,5910655.370322665
1487,2681320.8159076036,3252814.137425502
1488,20291188.46152645,2314578.75155252
1489,2274697.0928217215,21788078.035910502
1490,12992053.412897067,17560144.536763307
1491,2330755.2925112667,16901868.60049969
1492,14996733.839222992,6681035.241816197
1493,8258277.250739287,26217742.05533293
1494,2270325.035856573,22458307.62803017
1495,15228856.650814936,17584081.124647073
1496,11382786.46400983,11947717.384895485
1497,20719669.549029544,1868695.5788515825
